device_id,ts,seq,rssi,reading,val
C000037,1654336801,2398,-66,co2,838
C000037,1654336801,2398,-66,hum,69.9
C000037,1654337701,2399,-70,temp,18.3
C000037,1654337701,2399,-70,co2,811
C000037,1654337701,2399,-70,hum,69.9
C000037,1654338601,2400,-69,temp,18.3
C000037,1654338601,2400,-69,co2,776
C000037,1654338601,2400,-69,hum,69.5
C000037,1654339501,2401,-67,temp,18.1
C000037,1654339501,2401,-67,co2,768
C000037,1654339501,2401,-67,hum,69.8
C000037,1654340401,2402,-70,temp,18.0
C000037,1654340401,2402,-70,co2,761
C000037,1654340401,2402,-70,hum,69.6
C000037,1654341301,2403,-67,temp,17.9
C000037,1654341301,2403,-67,co2,786
C000037,1654341301,2403,-67,hum,69.7
C000037,1654342201,2404,-70,temp,17.9
C000037,1654342201,2404,-70,co2,802
C000037,1654342201,2404,-70,hum,69.5
C000037,1654343101,2405,-65,temp,17.8
C000037,1654343101,2405,-65,co2,835
C000037,1654343101,2405,-65,hum,69.7
C000037,1654344001,2406,-71,temp,17.7
C000037,1654344001,2406,-71,co2,848
C000037,1654344001,2406,-71,hum,69.6
C000037,1654344901,2407,-64,temp,17.7
C000037,1654344901,2407,-64,co2,852
C000037,1654344901,2407,-64,hum,69.3
C000037,1654345801,2408,-70,temp,17.4
C000037,1654345801,2408,-70,co2,815
C000037,1654345801,2408,-70,hum,69.9
C000037,1654346701,2409,-68,temp,17.3
C000037,1654346701,2409,-68,co2,835
C000037,1654346701,2409,-68,hum,70.0
C000037,1654347601,2410,-65,temp,17.1
C000037,1654347601,2410,-65,co2,872
C000037,1654347601,2410,-65,hum,70.4
C000037,1654348501,2411,-69,temp,17.1
C000037,1654348501,2411,-69,co2,951
C000037,1654348501,2411,-69,hum,70.5
C000037,1654349402,2412,-67,temp,16.8
C000037,1654349402,2412,-67,co2,925
C000037,1654349402,2412,-67,hum,70.9
C000037,1654350301,2413,-67,temp,16.7
C000037,1654350301,2413,-67,co2,891
C000037,1654350301,2413,-67,hum,70.8
C000037,1654351201,2414,-67,temp,16.6
C000037,1654351201,2414,-67,co2,850
C000037,1654351201,2414,-67,hum,71.1
C000037,1654352101,2415,-69,temp,16.5
C000037,1654352101,2415,-69,co2,821
C000037,1654352101,2415,-69,hum,70.9
C000037,1654353001,2416,-67,temp,16.5
C000037,1654353001,2416,-67,co2,803
C000037,1654353001,2416,-67,hum,70.8
C000037,1654353901,2417,-68,temp,16.1
C000037,1654353901,2417,-68,co2,786
C000037,1654353901,2417,-68,hum,72.0
C000037,1654354801,2418,-69,temp,16.1
C000037,1654354801,2418,-69,co2,786
C000037,1654354801,2418,-69,hum,71.4
C000037,1654355701,2419,-66,temp,16.1
C000037,1654355701,2419,-66,co2,772
C000037,1654355701,2419,-66,hum,71.1
C000037,1654356601,2420,-70,temp,16.0
C000037,1654356601,2420,-70,co2,772
C000037,1654356601,2420,-70,hum,71.3
C000037,1654357501,2421,-67,temp,15.9
C000037,1654357501,2421,-67,co2,775
C000037,1654357501,2421,-67,hum,71.8
C000037,1654358401,2422,-65,temp,15.8
C000037,1654358401,2422,-65,co2,781
C000037,1654358401,2422,-65,hum,71.5
C000037,1654359301,2423,-70,temp,15.7
C000037,1654359301,2423,-70,co2,792
C000037,1654359301,2423,-70,hum,71.6
C000037,1654360201,2424,-68,temp,15.7
C000037,1654360201,2424,-68,co2,796
C000037,1654360201,2424,-68,hum,71.5
C000037,1654361101,2425,-67,temp,15.6
C000037,1654361101,2425,-67,co2,797
C000037,1654361101,2425,-67,hum,71.4
C000037,1654362001,2426,-73,temp,15.4
C000037,1654362001,2426,-73,co2,804
C000037,1654362001,2426,-73,hum,72.0
C000037,1654362901,2427,-69,temp,15.3
C000037,1654362901,2427,-69,co2,799
C000037,1654362901,2427,-69,hum,72.0
C000037,1654363801,2428,-66,temp,15.2
C000037,1654363801,2428,-66,co2,805
C000037,1654363801,2428,-66,hum,72.2
C000037,1654364701,2429,-70,temp,15.1
C000037,1654364701,2429,-70,co2,805
C000037,1654364701,2429,-70,hum,72.3
C000037,1654365601,2430,-66,temp,15.0
C000037,1654365601,2430,-66,co2,810
C000037,1654365601,2430,-66,hum,72.8
C000037,1654366501,2431,-63,temp,15.0
C000037,1654366501,2431,-63,co2,811
C000037,1654366501,2431,-63,hum,72.7
C000037,1654367401,2432,-67,temp,14.9
C000037,1654367401,2432,-67,co2,811
C000037,1654367401,2432,-67,hum,72.6
C000037,1654369201,2434,-65,temp,14.7
C000037,1654369201,2434,-65,co2,834
C000037,1654369201,2434,-65,hum,72.9
C000037,1654370101,2435,-66,temp,14.7
C000037,1654370101,2435,-66,co2,831
C000037,1654370101,2435,-66,hum,73.3
C000037,1654371001,2436,-65,temp,14.7
C000037,1654371001,2436,-65,co2,856
C000037,1654371001,2436,-65,hum,73.3
C000037,1654371901,2437,-66,temp,14.6
C000037,1654371901,2437,-66,co2,839
C000037,1654371901,2437,-66,hum,73.5
C000037,1654372801,2438,-67,temp,15.3
C000037,1654372801,2438,-67,co2,867
C000037,1654372801,2438,-67,hum,72.0
C000037,1654373701,2439,-67,temp,16.3
C000037,1654373701,2439,-67,co2,902
C000037,1654373701,2439,-67,hum,69.6
C000037,1654374601,2440,-65,temp,16.8
C000037,1654374601,2440,-65,co2,904
C000037,1654374601,2440,-65,hum,68.6
C000037,1654375501,2441,-69,temp,17.1
C000037,1654375501,2441,-69,co2,926
C000037,1654375501,2441,-69,hum,67.8
C000037,1654376401,2442,-69,temp,17.7
C000037,1654376401,2442,-69,co2,1021
C000037,1654376401,2442,-69,hum,67.0
C000037,1654377301,2443,-71,temp,18.5
C000037,1654377301,2443,-71,co2,1361
C000037,1654377301,2443,-71,hum,67.7
C000037,1654379101,2445,-70,temp,18.7
C000037,1654379101,2445,-70,co2,1189
C000037,1654379101,2445,-70,hum,70.8
C000037,1654380001,2446,-71,temp,18.0
C000037,1654380001,2446,-71,co2,1127
C000037,1654380001,2446,-71,hum,72.1
C000037,1654380901,2447,-72,temp,17.8
C000037,1654380901,2447,-72,co2,1094
C000037,1654380901,2447,-72,hum,72.5
C000037,1654381801,2448,-69,temp,17.8
C000037,1654381801,2448,-69,co2,1139
C000037,1654381801,2448,-69,hum,72.1
C000037,1654382701,2449,-74,temp,17.8
C000037,1654382701,2449,-74,co2,1234
C000037,1654382701,2449,-74,hum,72.5
C000037,1654383601,2450,-78,temp,17.8
C000037,1654383601,2450,-78,co2,1314
C000037,1654383601,2450,-78,hum,72.6
C000037,1654384501,2451,-70,temp,17.7
C000037,1654384501,2451,-70,co2,1226
C000037,1654384501,2451,-70,hum,71.6
C000037,1654385401,2452,-72,temp,17.7
C000037,1654385401,2452,-72,co2,1171
C000037,1654385401,2452,-72,hum,71.3
C000037,1654386301,2453,-71,temp,18.6
C000037,1654386301,2453,-71,co2,1197
C000037,1654386301,2453,-71,hum,69.5
C000037,1654387201,2454,-74,temp,19.2
C000037,1654387201,2454,-74,co2,1220
C000037,1654387201,2454,-74,hum,68.4
C000037,1654388101,2455,-71,temp,19.7
C000037,1654388101,2455,-71,co2,1235
C000037,1654388101,2455,-71,hum,68.4
C000037,1654389001,2456,-73,temp,20.0
C000037,1654389001,2456,-73,co2,1500
C000037,1654389001,2456,-73,hum,70.9
C000037,1654389901,2457,-70,temp,20.5
C000037,1654389901,2457,-70,co2,1543
C000037,1654389901,2457,-70,hum,69.9
C000037,1654390801,2458,-71,temp,20.4
C000037,1654390801,2458,-71,co2,1554
C000037,1654390801,2458,-71,hum,70.7
C000037,1654391702,2459,-71,temp,20.1
C000037,1654391702,2459,-71,co2,1517
C000037,1654391702,2459,-71,hum,71.9
C000037,1654392601,2460,-71,temp,19.7
C000037,1654392601,2460,-71,co2,1424
C000037,1654392601,2460,-71,hum,72.3
C000037,1654393501,2461,-68,temp,19.5
C000037,1654393501,2461,-68,co2,1336
C000037,1654393501,2461,-68,hum,72.0
C000037,1654394401,2462,-70,temp,19.3
C000037,1654394401,2462,-70,co2,1186
C000037,1654394401,2462,-70,hum,70.4
C000037,1654397101,2465,-72,temp,18.8
C000037,1654397101,2465,-72,co2,929
C000037,1654397101,2465,-72,hum,68.9
C000037,1654398001,2466,-69,temp,18.7
C000037,1654398001,2466,-69,co2,889
C000037,1654398001,2466,-69,hum,69.4
C000037,1654398901,2467,-69,temp,18.6
C000037,1654398901,2467,-69,co2,830
C000037,1654398901,2467,-69,hum,69.2
C000037,1654399801,2468,-67,temp,18.5
C000037,1654399801,2468,-67,co2,782
C000037,1654399801,2468,-67,hum,69.0
C000037,1654400701,2469,-70,temp,18.3
C000037,1654400701,2469,-70,co2,753
C000037,1654400701,2469,-70,hum,68.8
C000037,1654401601,2470,-72,temp,18.4
C000037,1654401601,2470,-72,co2,818
C000037,1654401601,2470,-72,hum,69.6
C000037,1654402501,2471,-68,temp,18.4
C000037,1654402501,2471,-68,co2,843
C000037,1654402501,2471,-68,hum,70.0
C000037,1654404301,2473,-68,temp,18.5
C000037,1654404301,2473,-68,co2,848
C000037,1654404301,2473,-68,hum,70.3
C000037,1654405201,2474,-75,temp,18.4
C000037,1654405201,2474,-75,co2,852
C000037,1654405201,2474,-75,hum,71.0
C000037,1654406101,2475,-71,temp,18.4
C000037,1654406101,2475,-71,co2,937
C000037,1654406101,2475,-71,hum,72.3
C000037,1654407001,2476,-69,temp,19.4
C000037,1654407001,2476,-69,co2,1140
C000037,1654407001,2476,-69,hum,71.2
C000037,1654407901,2477,-73,temp,19.8
C000037,1654407901,2477,-73,co2,1314
C000037,1654407901,2477,-73,hum,71.8
C000037,1654408801,2478,-74,temp,20.0
C000037,1654408801,2478,-74,co2,1277
C000037,1654408801,2478,-74,hum,71.2
C000037,1654409701,2479,-70,temp,20.2
C000037,1654409701,2479,-70,co2,1163
C000037,1654409701,2479,-70,hum,69.8
C000037,1654411501,2481,-71,temp,20.4
C000037,1654411501,2481,-71,co2,1532
C000037,1654411501,2481,-71,hum,71.8
C000037,1654412401,2482,-69,temp,20.4
C000037,1654412401,2482,-69,co2,1676
C000037,1654412401,2482,-69,hum,73.4
C000037,1654413301,2483,-72,temp,20.2
C000037,1654413301,2483,-72,co2,1615
C000037,1654413301,2483,-72,hum,73.0
C000037,1654414201,2484,-71,temp,20.0
C000037,1654414201,2484,-71,co2,1523
C000037,1654414201,2484,-71,hum,72.4
C000037,1654415101,2485,-72,temp,19.8
C000037,1654415101,2485,-72,co2,1354
C000037,1654415101,2485,-72,hum,71.6
C000037,1654416001,2486,-71,temp,19.6
C000037,1654416001,2486,-71,co2,1315
C000037,1654416001,2486,-71,hum,71.4
C000037,1654417801,2488,-67,temp,19.5
C000037,1654417801,2488,-67,co2,1213
C000037,1654417801,2488,-67,hum,70.2
C000037,1654419601,2490,-67,temp,19.2
C000037,1654419601,2490,-67,co2,1172
C000037,1654419601,2490,-67,hum,70.4
C000037,1654420501,2491,-70,temp,19.1
C000037,1654420501,2491,-70,co2,1169
C000037,1654420501,2491,-70,hum,70.5
C000037,1654421401,2492,-72,temp,19.1
C000037,1654421401,2492,-72,co2,1123
C000037,1654421401,2492,-72,hum,70.4
C000037,1654424101,2495,-71,temp,18.8
C000037,1654424101,2495,-71,co2,1032
C000037,1654424101,2495,-71,hum,70.0
C000037,1654425901,2497,-85,temp,18.7
C000037,1654425901,2497,-85,co2,949
C000037,1654425901,2497,-85,hum,70.6
C000037,1654426801,2498,-70,temp,18.5
C000037,1654426801,2498,-70,co2,922
C000037,1654426801,2498,-70,hum,71.1
C000037,1654427701,2499,-69,temp,18.5
C000037,1654427701,2499,-69,co2,912
C000037,1654427701,2499,-69,hum,71.0
C000037,1654428601,2500,-72,temp,18.4
C000037,1654428601,2500,-72,co2,895
C000037,1654428601,2500,-72,hum,71.2
C000037,1654431301,2503,-70,temp,18.2
C000037,1654431301,2503,-70,co2,848
C000037,1654431301,2503,-70,hum,70.3
C000037,1654432201,2504,-73,temp,18.1
C000037,1654432201,2504,-73,co2,828
C000037,1654432201,2504,-73,hum,70.0
C000037,1654433101,2505,-73,temp,18.2
C000037,1654433101,2505,-73,co2,828
C000037,1654433101,2505,-73,hum,69.9
C000037,1654434901,2507,-72,temp,18.0
C000037,1654434901,2507,-72,co2,871
C000037,1654434901,2507,-72,hum,70.0
C000037,1654435801,2508,-72,temp,17.9
C000037,1654435801,2508,-72,co2,892
C000037,1654435801,2508,-72,hum,70.1
C000037,1654436701,2509,-73,temp,17.8
C000037,1654436701,2509,-73,co2,907
C000037,1654436701,2509,-73,hum,70.1
C000037,1654437601,2510,-72,temp,17.7
C000037,1654437601,2510,-72,co2,917
C000037,1654437601,2510,-72,hum,70.0
C000037,1654438501,2511,-72,temp,17.6
C000037,1654438501,2511,-72,co2,941
C000037,1654438501,2511,-72,hum,70.3
C000037,1654439401,2512,-73,temp,17.6
C000037,1654439401,2512,-73,co2,946
C000037,1654439401,2512,-73,hum,70.3
C000037,1654440301,2513,-69,temp,17.5
C000037,1654440301,2513,-69,co2,939
C000037,1654440301,2513,-69,hum,70.1
C000037,1654441201,2514,-70,temp,17.4
C000037,1654441201,2514,-70,co2,926
C000037,1654441201,2514,-70,hum,70.3
C000037,1654442101,2515,-70,temp,17.4
C000037,1654442101,2515,-70,co2,935
C000037,1654442101,2515,-70,hum,70.4
C000037,1654443001,2516,-69,temp,17.4
C000037,1654443001,2516,-69,co2,933
C000037,1654443001,2516,-69,hum,70.3
C000037,1654443901,2517,-71,temp,17.2
C000037,1654443901,2517,-71,co2,944
C000037,1654443901,2517,-71,hum,70.5
C000037,1654445701,2519,-72,temp,17.1
C000037,1654445701,2519,-72,co2,934
C000037,1654445701,2519,-72,hum,70.8
C000037,1654446601,2520,-72,temp,17.1
C000037,1654446601,2520,-72,co2,944
C000037,1654446601,2520,-72,hum,70.6
C000037,1654447501,2521,-73,temp,17.1
C000037,1654447501,2521,-73,co2,968
C000037,1654447501,2521,-73,hum,70.9
C000037,1654448401,2522,-73,temp,17.0
C000037,1654448401,2522,-73,co2,944
C000037,1654448401,2522,-73,hum,71.0
C000037,1654449301,2523,-76,temp,16.9
C000037,1654449301,2523,-76,co2,932
C000037,1654449301,2523,-76,hum,71.0
C000037,1654450201,2524,-71,temp,16.9
C000037,1654450201,2524,-71,co2,940
C000037,1654450201,2524,-71,hum,71.0
C000037,1654452901,2527,-69,temp,16.8
C000037,1654452901,2527,-69,co2,909
C000037,1654452901,2527,-69,hum,71.6
C000037,1654453801,2528,-69,temp,16.7
C000037,1654453801,2528,-69,co2,905
C000037,1654453801,2528,-69,hum,71.6
C000037,1654454701,2529,-70,temp,16.8
C000037,1654454701,2529,-70,co2,908
C000037,1654454701,2529,-70,hum,71.1
C000037,1654455601,2530,-67,temp,16.8
C000037,1654455601,2530,-67,co2,910
C000037,1654455601,2530,-67,hum,71.4
C000037,1654456501,2531,-73,temp,16.7
C000037,1654456501,2531,-73,co2,912
C000037,1654456501,2531,-73,hum,71.4
C000037,1654457401,2532,-71,temp,16.6
C000037,1654457401,2532,-71,co2,906
C000037,1654457401,2532,-71,hum,71.8
C000037,1654458301,2533,-72,temp,16.5
C000037,1654458301,2533,-72,co2,894
C000037,1654458301,2533,-72,hum,71.9
C000037,1654459201,2534,-70,temp,16.6
C000037,1654459201,2534,-70,co2,899
C000037,1654459201,2534,-70,hum,71.5
C000037,1654461901,2537,-76,temp,16.7
C000037,1654461901,2537,-76,co2,938
C000037,1654461901,2537,-76,hum,71.8
C000037,1654463701,2539,-76,temp,20.8
C000037,1654463701,2539,-76,co2,1165
C000037,1654463701,2539,-76,hum,64.9
C000037,1654464601,2540,-72,temp,19.9
C000037,1654464601,2540,-72,co2,1345
C000037,1654464601,2540,-72,hum,68.9
C000037,1654465501,2541,-73,temp,20.0
C000037,1654465501,2541,-73,co2,1488
C000037,1654465501,2541,-73,hum,69.6
C000037,1654467301,2543,-75,temp,19.9
C000037,1654467301,2543,-75,co2,1259
C000037,1654467301,2543,-75,hum,71.2
C000037,1654468201,2544,-73,temp,19.6
C000037,1654468201,2544,-73,co2,1214
C000037,1654468201,2544,-73,hum,71.8
C000037,1654469101,2545,-71,temp,19.4
C000037,1654469101,2545,-71,co2,1115
C000037,1654469101,2545,-71,hum,71.7
C000037,1654470001,2546,-72,temp,19.3
C000037,1654470001,2546,-72,co2,1016
C000037,1654470001,2546,-72,hum,71.7
C000037,1654472701,2549,-73,temp,19.1
C000037,1654472701,2549,-73,co2,794
C000037,1654472701,2549,-73,hum,70.5
C000037,1654473601,2550,-77,temp,18.9
C000037,1654473601,2550,-77,co2,693
C000037,1654473601,2550,-77,hum,70.2
C000037,1654474501,2551,-73,temp,18.9
C000037,1654474501,2551,-73,co2,728
C000037,1654474501,2551,-73,hum,70.4
C000037,1654475401,2552,-75,temp,19.3
C000037,1654475401,2552,-75,co2,1381
C000037,1654475401,2552,-75,hum,73.9
C000037,1654478101,2555,-72,temp,20.7
C000037,1654478101,2555,-72,co2,1497
C000037,1654478101,2555,-72,hum,70.8
C000037,1654479901,2557,-73,temp,21.2
C000037,1654479901,2557,-73,co2,1367
C000037,1654479901,2557,-73,hum,68.6
C000037,1654480801,2558,-74,temp,21.3
C000037,1654480801,2558,-74,co2,1241
C000037,1654480801,2558,-74,hum,67.9
C000037,1654481701,2559,-74,temp,20.8
C000037,1654481701,2559,-74,co2,1594
C000037,1654481701,2559,-74,hum,71.2
C000037,1654482601,2560,-75,temp,20.5
C000037,1654482601,2560,-75,co2,1652
C000037,1654482601,2560,-75,hum,72.3
C000037,1654483501,2561,-72,temp,20.4
C000037,1654483501,2561,-72,co2,1611
C000037,1654483501,2561,-72,hum,72.9
C000037,1654484401,2562,-72,temp,20.4
C000037,1654484401,2562,-72,co2,1670
C000037,1654484401,2562,-72,hum,73.1
C000037,1654485303,2563,-72,temp,20.2
C000037,1654485303,2563,-72,co2,1235
C000037,1654485303,2563,-72,hum,71.9
C000037,1654486201,2564,-72,temp,20.3
C000037,1654486201,2564,-72,co2,1175
C000037,1654486201,2564,-72,hum,71.4
C000037,1654487101,2565,-77,temp,20.1
C000037,1654487101,2565,-77,co2,1064
C000037,1654487101,2565,-77,hum,72.0
C000037,1654488001,2566,-78,temp,20.1
C000037,1654488001,2566,-78,co2,1101
C000037,1654488001,2566,-78,hum,72.8
C000037,1654488901,2567,-71,temp,20.2
C000037,1654488901,2567,-71,co2,1255
C000037,1654488901,2567,-71,hum,73.6
C000037,1654490701,2569,-73,temp,19.9
C000037,1654490701,2569,-73,co2,1160
C000037,1654490701,2569,-73,hum,74.6
C000037,1654492506,2571,-72,temp,20.2
C000037,1654492506,2571,-72,co2,1588
C000037,1654492506,2571,-72,hum,79.9
C000037,1654493395,2572,-82,temp,20.0
C000037,1654493395,2572,-82,co2,1420
C000037,1654493395,2572,-82,hum,78.2
C000037,1654494301,2573,-69,temp,20.0
C000037,1654494301,2573,-69,co2,1391
C000037,1654494301,2573,-69,hum,76.4
C000037,1654497001,2576,-73,temp,19.8
C000037,1654497001,2576,-73,co2,878
C000037,1654497001,2576,-73,hum,72.9
C000037,1654497901,2577,-72,temp,20.2
C000037,1654497901,2577,-72,co2,1211
C000037,1654497901,2577,-72,hum,79.7
C000037,1654498801,2578,-73,temp,20.9
C000037,1654498801,2578,-73,co2,1599
C000037,1654498801,2578,-73,hum,84.2
C000037,1654499701,2579,-73,temp,20.9
C000037,1654499701,2579,-73,co2,1483
C000037,1654499701,2579,-73,hum,84.1
C000037,1654500601,2580,-70,temp,20.9
C000037,1654500601,2580,-70,co2,1336
C000037,1654500601,2580,-70,hum,82.8
C000037,1654501501,2581,-70,temp,20.8
C000037,1654501501,2581,-70,co2,1282
C000037,1654501501,2581,-70,hum,82.4
C000037,1654502401,2582,-71,temp,21.0
C000037,1654502401,2582,-71,co2,1541
C000037,1654502401,2582,-71,hum,83.1
C000037,1654504201,2584,-70,temp,20.9
C000037,1654504201,2584,-70,co2,1502
C000037,1654504201,2584,-70,hum,81.7
C000037,1654505101,2585,-70,temp,20.7
C000037,1654505101,2585,-70,co2,1391
C000037,1654505101,2585,-70,hum,80.4
C000037,1654506001,2586,-71,temp,20.7
C000037,1654506001,2586,-71,co2,1339
C000037,1654506001,2586,-71,hum,79.3
C000037,1654507801,2588,-70,temp,20.3
C000037,1654507801,2588,-70,co2,1115
C000037,1654507801,2588,-70,hum,77.7
C000037,1654508701,2589,-69,temp,20.2
C000037,1654508701,2589,-69,co2,1134
C000037,1654508701,2589,-69,hum,77.9
C000037,1654509601,2590,-70,temp,20.2
C000037,1654509601,2590,-70,co2,1083
C000037,1654509601,2590,-70,hum,77.7
C000037,1654510501,2591,-70,temp,20.1
C000037,1654510501,2591,-70,co2,1066
C000037,1654510501,2591,-70,hum,77.4
C000037,1654511401,2592,-70,temp,20.0
C000037,1654511401,2592,-70,co2,1074
C000037,1654511401,2592,-70,hum,77.7
C000037,1654512301,2593,-72,temp,19.9
C000037,1654512301,2593,-72,co2,1015
C000037,1654512301,2593,-72,hum,79.1
C000037,1654513201,2594,-80,temp,19.9
C000037,1654513201,2594,-80,co2,985
C000037,1654513201,2594,-80,hum,79.5
C000037,1654514101,2595,-73,temp,19.9
C000037,1654514101,2595,-73,co2,980
C000037,1654514101,2595,-73,hum,79.2
C000037,1654515903,2597,-71,temp,19.7
C000037,1654515903,2597,-71,co2,937
C000037,1654515903,2597,-71,hum,78.9
C000037,1654516801,2598,-71,temp,19.7
C000037,1654516801,2598,-71,co2,890
C000037,1654516801,2598,-71,hum,78.0
C000037,1654517701,2599,-69,temp,19.6
C000037,1654517701,2599,-69,co2,855
C000037,1654517701,2599,-69,hum,77.4
C000037,1654518601,2600,-67,temp,19.5
C000037,1654518601,2600,-67,co2,837
C000037,1654518601,2600,-67,hum,76.9
C000037,1654519502,2601,-68,temp,19.3
C000037,1654519502,2601,-68,co2,829
C000037,1654519502,2601,-68,hum,76.7
C000037,1654520401,2602,-68,temp,19.3
C000037,1654520401,2602,-68,co2,834
C000037,1654520401,2602,-68,hum,76.2
C000037,1654521301,2603,-67,temp,19.1
C000037,1654521301,2603,-67,co2,839
C000037,1654521301,2603,-67,hum,76.2
C000037,1654522201,2604,-69,temp,19.1
C000037,1654522201,2604,-69,co2,857
C000037,1654522201,2604,-69,hum,75.5
C000037,1654524001,2606,-70,temp,18.9
C000037,1654524001,2606,-70,co2,885
C000037,1654524001,2606,-70,hum,75.2
C000037,1654524901,2607,-70,temp,18.8
C000037,1654524901,2607,-70,co2,910
C000037,1654524901,2607,-70,hum,75.1
C000037,1654525801,2608,-70,temp,18.7
C000037,1654525801,2608,-70,co2,936
C000037,1654525801,2608,-70,hum,75.2
C000037,1654526701,2609,-70,temp,18.7
C000037,1654526701,2609,-70,co2,946
C000037,1654526701,2609,-70,hum,75.3
C000037,1654527603,2610,-70,temp,18.6
C000037,1654527603,2610,-70,co2,949
C000037,1654527603,2610,-70,hum,75.7
C000037,1654528501,2611,-69,temp,18.5
C000037,1654528501,2611,-69,co2,977
C000037,1654528501,2611,-69,hum,75.4
C000037,1654529401,2612,-69,temp,18.5
C000037,1654529401,2612,-69,co2,994
C000037,1654529401,2612,-69,hum,75.2
C000037,1654533003,2616,-70,temp,18.3
C000037,1654533003,2616,-70,co2,987
C000037,1654533003,2616,-70,hum,75.5
C000037,1654534801,2618,-71,temp,18.2
C000037,1654534801,2618,-71,co2,992
C000037,1654534801,2618,-71,hum,75.3
C000037,1654535701,2619,-70,temp,18.2
C000037,1654535701,2619,-70,co2,972
C000037,1654535701,2619,-70,hum,75.4
C000037,1654536601,2620,-69,temp,18.2
C000037,1654536601,2620,-69,co2,977
C000037,1654536601,2620,-69,hum,75.2
C000037,1654537501,2621,-75,temp,18.1
C000037,1654537501,2621,-75,co2,960
C000037,1654537501,2621,-75,hum,75.5
C000037,1654538401,2622,-71,temp,18.0
C000037,1654538401,2622,-71,co2,958
C000037,1654538401,2622,-71,hum,75.5
C000037,1654539301,2623,-69,temp,17.9
C000037,1654539301,2623,-69,co2,955
C000037,1654539301,2623,-69,hum,75.7
C000037,1654540201,2624,-68,temp,18.0
C000037,1654540201,2624,-68,co2,946
C000037,1654540201,2624,-68,hum,75.3
C000037,1654541103,2625,-71,temp,17.9
C000037,1654541103,2625,-71,co2,934
C000037,1654541103,2625,-71,hum,75.1
C000037,1654542001,2626,-69,temp,18.0
C000037,1654542001,2626,-69,co2,886
C000037,1654542001,2626,-69,hum,75.0
C000037,1654542901,2627,-68,temp,18.1
C000037,1654542901,2627,-68,co2,952
C000037,1654542901,2627,-68,hum,75.7
C000037,1654543801,2628,-70,temp,18.1
C000037,1654543801,2628,-70,co2,908
C000037,1654543801,2628,-70,hum,76.1
C000037,1654544701,2629,-70,temp,18.3
C000037,1654544701,2629,-70,co2,961
C000037,1654544701,2629,-70,hum,76.0
C000037,1654547401,2632,-73,temp,18.7
C000037,1654547401,2632,-73,co2,1012
C000037,1654547401,2632,-73,hum,74.8
C000037,1654548301,2633,-71,temp,19.2
C000037,1654548301,2633,-71,co2,1068
C000037,1654548301,2633,-71,hum,73.9
C000037,1654549201,2634,-73,temp,19.7
C000037,1654549201,2634,-73,co2,1152
C000037,1654549201,2634,-73,hum,73.3
C000037,1654550101,2635,-71,temp,19.9
C000037,1654550101,2635,-71,co2,1049
C000037,1654550101,2635,-71,hum,72.2
C000037,1654551000,2636,-70,temp,20.2
C000037,1654551000,2636,-70,co2,1006
C000037,1654551000,2636,-70,hum,71.4
C000037,1654552801,2638,-71,temp,20.7
C000037,1654552801,2638,-71,co2,1067
C000037,1654552801,2638,-71,hum,70.9
C000037,1654553701,2639,-69,temp,20.8
C000037,1654553701,2639,-69,co2,1083
C000037,1654553701,2639,-69,hum,71.0
C000037,1654554601,2640,-70,temp,21.1
C000037,1654554601,2640,-70,co2,1058
C000037,1654554601,2640,-70,hum,70.1
C000037,1654555501,2641,-71,temp,21.3
C000037,1654555501,2641,-71,co2,1066
C000037,1654555501,2641,-71,hum,69.9
C000037,1654556401,2642,-75,temp,21.4
C000037,1654556401,2642,-75,co2,1091
C000037,1654556401,2642,-75,hum,69.8
C000037,1654557301,2643,-74,temp,21.7
C000037,1654557301,2643,-74,co2,980
C000037,1654557301,2643,-74,hum,68.7
C000037,1654558201,2644,-70,temp,21.7
C000037,1654558201,2644,-70,co2,954
C000037,1654558201,2644,-70,hum,68.8
C000037,1654559101,2645,-73,temp,21.8
C000037,1654559101,2645,-73,co2,953
C000037,1654559101,2645,-73,hum,68.7
C000037,1654560001,2646,-71,temp,21.9
C000037,1654560001,2646,-71,co2,968
C000037,1654560001,2646,-71,hum,68.9
C000037,1654560901,2647,-70,temp,22.1
C000037,1654560901,2647,-70,co2,957
C000037,1654560901,2647,-70,hum,68.2
C000037,1654561800,2648,-69,temp,22.3
C000037,1654561800,2648,-69,co2,933
C000037,1654561800,2648,-69,hum,67.5
C000037,1654563601,2650,-67,temp,22.3
C000037,1654563601,2650,-67,co2,873
C000037,1654563601,2650,-67,hum,67.1
C000037,1654564501,2651,-72,temp,22.3
C000037,1654564501,2651,-72,co2,1066
C000037,1654564501,2651,-72,hum,68.0
C000037,1654565401,2652,-79,temp,22.2
C000037,1654565401,2652,-79,co2,1100
C000037,1654565401,2652,-79,hum,68.4
C000037,1654566301,2653,-72,temp,22.6
C000037,1654566301,2653,-72,co2,992
C000037,1654566301,2653,-72,hum,67.0
C000037,1654567200,2654,-76,temp,22.5
C000037,1654567200,2654,-76,co2,1119
C000037,1654567200,2654,-76,hum,69.2
C000037,1654568101,2655,-74,temp,22.6
C000037,1654568101,2655,-74,co2,1112
C000037,1654568101,2655,-74,hum,69.7
C000037,1654569001,2656,-74,temp,22.5
C000037,1654569001,2656,-74,co2,1019
C000037,1654569001,2656,-74,hum,69.0
C000037,1654569901,2657,-72,temp,22.6
